Animal Id,Animal Type,Source Id,Council District,Intake Type,Intake Total,Staff Id,Intake Date,Intake Condition,Outcome Type,Outcome Date,Outcome Condition,Chip Status,Animal Origin,Month,Year
A1129307,CAT,P0832596,,OWNER SURRENDER,1,JJV,09/11/2021,APP SICK,FOSTER,09/26/2021,UNDERAGE,SCAN NO CHIP,OVER THE COUNTER,SEP.2021,FY2021
A1130216,DOG,P0971543,10,CONFISCATED,1,DES8457,09/26/2021,APP INJ,RETURNED TO OWNER,10/06/2021,APP INJ,SCAN CHIP,FIELD,SEP.2021,FY2021
A1129266,DOG,P9998455,5,STRAY,1,DOI8455,09/11/2021,DECEASED,TRANSFER,09/11/2021,DECEASED,SCAN NO CHIP,FIELD,SEP.2021,FY2021
A1127231,DOG,P0967793,4,OWNER SURRENDER,1,DBB1715,08/17/2021,APP SICK,EUTHANIZED,08/20/2021,CRITICAL,SCAN NO CHIP,AGGOPS,AUG.2021,FY2021
A1128714,CAT,P0718014,,TREATMENT,1,JLC,09/15/2021,APP WNL,TREATMENT,09/15/2021,,SCAN CHIP,OVER THE COUNTER,SEP.2021,FY2021
A1128962,DOG,P0558996,,OWNER SURRENDER,1,INA,09/07/2021,APP WNL,ADOPTION,09/11/2021,APP WNL,SCAN CHIP,OVER THE COUNTER,SEP.2021,FY2021
A0814836,DOG,P0966318,,OWNER SURRENDER,1,KTR,08/01/2021,APP WNL,TRANSFER,10/06/2021,APP WNL,SCAN CHIP,OVER THE COUNTER,AUG.2021,FY2021
A1127463,DOG,P0967416,14,STRAY,1,ERB1768,08/13/2021,APP INJ,ADOPTION,08/20/2021,APP INJ,SCAN NO CHIP,FIELD,AUG.2021,FY2021
A1127931,DOG,P0968092,7,KEEPSAFE,1,JMK1721,08/20/2021,APP WNL,RETURNED TO OWNER,08/20/2021,APP WNL,SCAN NO CHIP,FIELD,AUG.2021,FY2021
A1127549,DOG,P0967524,6,STRAY,1,RJB8459,08/14/2021,APP SICK,TRANSFER,08/20/2021,APP WNL,SCAN NO CHIP,FIELD,AUG.2021,FY2021
A1128838,CAT,P0969481,,OWNER SURRENDER,1,CBM,09/04/2021,APP WNL,ADOPTION,09/11/2021,APP WNL,SCAN NO CHIP,OVER THE COUNTER,SEP.2021,FY2021
A1129260,WILDLIFE,P0970064,4,WILDLIFE,1,MAC8447,09/10/2021,UNDERAGE,EUTHANIZED,09/11/2021,UNDERAGE,WILDLIFE - UNABLE TO SCAN,FIELD,SEP.2021,FY2021
A1129289,DOG,P9998445,10,STRAY,1,KCB8445,09/11/2021,APP WNL,RETURNED TO OWNER,09/11/2021,APP WNL,UNABLE TO SCAN,FIELD,SEP.2021,FY2021
A1129905,DOG,P9991195,8,STRAY,1,JOB1195,09/21/2021,APP WNL,TRANSFER,10/06/2021,APP WNL,SCAN NO CHIP,FIELD,SEP.2021,FY2021
A1130077,CAT,P9998466,4,STRAY,1,JAS8466,09/24/2021,APP WNL,ADOPTION,10/06/2021,APP WNL,SCAN NO CHIP,FIELD,SEP.2021,FY2021
A1127667,WILDLIFE,P0967729,6,STRAY,1,VSB8465,08/16/2021,APP WNL,TRANSFER,08/20/2021,APP WNL,WILDLIFE - UNABLE TO SCAN,FIELD,AUG.2021,FY2021
A1127835,DOG,P0780077,,OWNER SURRENDER,1,CBM,09/03/2021,APP WNL,ADOPTION,09/11/2021,APP WNL,SCAN CHIP,OVER THE COUNTER,SEP.2021,FY2021
A1128803,DOG,P9998466,3,STRAY,1,JAS8466,09/04/2021,APP WNL,ADOPTION,09/11/2021,APP WNL,SCAN CHIP,FIELD,SEP.2021,FY2021
A1129189,DOG,P0958881,5,OWNER SURRENDER,1,RJB8459,09/10/2021,APP INJ,EUTHANIZED,09/11/2021,APP WNL,SCAN NO CHIP,FIELD,SEP.2021,FY2021
A1130447,DOG,P9991754,4,STRAY,1,ATB1754,09/29/2021,APP WNL,TRANSFER,10/06/2021,APP INJ,SCAN NO CHIP,FIELD,SEP.2021,FY2021
A1127674,DOG,P0902632,3,CONFISCATED,1,VSB8465,08/16/2021,APP SICK,TRANSFER,08/20/2021,APP WNL,SCAN NO CHIP,FIELD,AUG.2021,FY2021
A1127680,DOG,P0912395,8,STRAY,1,ATB1754,08/16/2021,APP WNL,ADOPTION,08/20/2021,APP WNL,SCAN NO CHIP,FIELD,AUG.2021,FY2021
A1127717,CAT,P9991753,7,STRAY,1,JQS1753,08/17/2021,APP WNL,ADOPTION,08/20/2021,APP WNL,SCAN NO CHIP,FIELD,AUG.2021,FY2021
A1127957,CAT,P0925662,1,STRAY,1,CBU,08/20/2021,APP SICK,EUTHANIZED,08/20/2021,CRITICAL,SCAN NO CHIP,OVER THE COUNTER,AUG.2021,FY2021
A1127011,DOG,P9991772,5,STRAY,1,ROB1772,08/06/2021,APP WNL,ADOPTION,08/20/2021,APP WNL,SCAN NO CHIP,FIELD,AUG.2021,FY2021
A1127131,DOG,P9991701,6,STRAY,1,MLM1701,08/08/2021,APP WNL,ADOPTION,08/20/2021,APP WNL,SCAN NO CHIP,FIELD,AUG.2021,FY2021
A1127416,DOG,P0967349,8,STRAY,1,AGB8467,08/12/2021,APP INJ,TRANSFER,08/20/2021,APP INJ,SCAN NO CHIP,FIELD,AUG.2021,FY2021
A1126645,DOG,P9991579,4,STRAY,1,ASB1579,08/02/2021,APP WNL,ADOPTION,09/11/2021,APP WNL,SCAN NO CHIP,AGGOPS,AUG.2021,FY2021
A1127772,CAT,P0967901,,OWNER SURRENDER,1,JCB,08/18/2021,APP WNL,ADOPTION,08/20/2021,APP WNL,SCAN NO CHIP,OVER THE COUNTER,AUG.2021,FY2021
A1127968,WILDLIFE,P9991744,1,WILDLIFE,1,JEB1744,08/20/2021,APP SICK,EUTHANIZED,08/21/2021,APP SICK,WILDLIFE - UNABLE TO SCAN,FIELD,AUG.2021,FY2021
A1126786,DOG,P0934789,1,STRAY,1,ROB1772,08/04/2021,APP INJ,ADOPTION,08/20/2021,APP WNL,SCAN CHIP,FIELD,AUG.2021,FY2021
A1129297,CAT,P0920603,5,STRAY,1,CVB1710,09/11/2021,CRITICAL,EUTHANIZED,09/11/2021,CRITICAL,SCAN NO CHIP,FIELD,SEP.2021,FY2021
A1127773,CAT,P0967901,,OWNER SURRENDER,1,JCB,08/18/2021,APP WNL,ADOPTION,08/20/2021,APP WNL,SCAN NO CHIP,OVER THE COUNTER,AUG.2021,FY2021
A1128612,CAT,P0954020,3,STRAY,1,JJV,09/01/2021,APP WNL,FOSTER,09/01/2021,UNDERAGE,SCAN NO CHIP,OVER THE COUNTER,SEP.2021,FY2021
A1128983,DOG,P0969710,5,STRAY,1,VSB8465,09/07/2021,APP WNL,ADOPTION,09/11/2021,APP WNL,SCAN NO CHIP,FIELD,SEP.2021,FY2021
A1128931,CAT,P0969662,,STRAY,1,WEB,09/06/2021,NORMAL,LOST EXP,10/07/2021,,,,SEP.2021,FY2021
A1129646,DOG,P0970680,2,KEEPSAFE,1,CVB1710,09/17/2021,APP WNL,ADOPTION,10/07/2021,APP WNL,SCAN NO CHIP,FIELD,SEP.2021,FY2021
A1130518,DOG,P0808178,1,STRAY,1,SKB8461,09/30/2021,APP WNL,ADOPTION,10/07/2021,APP WNL,SCAN NO CHIP,FIELD,SEP.2021,FY2021
A0912975,DOG,P0542160,6,TRANSFER,1,CBU,09/17/2021,APP WNL,ADOPTION,10/07/2021,APP WNL,SCAN CHIP,OVER THE COUNTER,SEP.2021,FY2021
A1127927,DOG,P0968092,7,KEEPSAFE,1,JMK1721,08/20/2021,APP WNL,RETURNED TO OWNER,08/20/2021,APP WNL,SCAN CHIP,FIELD,AUG.2021,FY2021
A1130026,DOG,P9991768,5,STRAY,1,ERB1768,09/23/2021,APP WNL,ADOPTION,10/04/2021,APP WNL,SCAN NO CHIP,AGGOPS,SEP.2021,FY2021
A1126210,DOG,P0965778,3,STRAY,1,INA,07/26/2021,APP WNL,ADOPTION,08/20/2021,APP WNL,SCAN NO CHIP,OVER THE COUNTER,JUL.2021,FY2021
A1127975,WILDLIFE,P0932902,7,WILDLIFE,1,ERB1768,08/21/2021,APP WNL,WILDLIFE,08/21/2021,APP WNL,WILDLIFE - UNABLE TO SCAN,FIELD,AUG.2021,FY2021
A1129383,DOG,P9991195,5,KEEPSAFE,1,JOB1195,09/13/2021,UNDERAGE,TRANSFER,10/07/2021,APP WNL,SCAN NO CHIP,FIELD,SEP.2021,FY2021
A1127649,DOG,P0867891,2,STRAY,1,JTB8469,08/16/2021,APP WNL,ADOPTION,08/21/2021,APP WNL,SCAN NO CHIP,FIELD,AUG.2021,FY2021
A0913849,CAT,P0713261,,OWNER SURRENDER,1,CBU,08/12/2021,APP SICK,ADOPTION,08/21/2021,APP WNL,SCAN CHIP,OVER THE COUNTER,AUG.2021,FY2021
A1129384,DOG,P9991195,5,KEEPSAFE,1,JOB1195,09/13/2021,UNDERAGE,TRANSFER,10/07/2021,APP WNL,SCAN NO CHIP,FIELD,SEP.2021,FY2021
A1126694,DOG,P0966472,13,OWNER SURRENDER,1,VSB8465,08/02/2021,APP WNL,ADOPTION,08/21/2021,APP WNL,SCAN NO CHIP,FIELD,AUG.2021,FY2021
A1129296,CAT,P0920603,5,STRAY,1,CVB1710,09/11/2021,CRITICAL,EUTHANIZED,09/11/2021,CRITICAL,SCAN NO CHIP,FIELD,SEP.2021,FY2021
A1127247,DOG,P9991213,4,STRAY,1,RVB1213,08/10/2021,APP WNL,RETURNED TO OWNER,08/21/2021,APP WNL,SCAN NO CHIP,FIELD,AUG.2021,FY2021
A1126279,DOG,P0862398,,FOSTER,1,JKT,09/01/2021,APP WNL,FOSTER,09/06/2021,APP WNL,SCAN CHIP,OVER THE COUNTER,SEP.2021,FY2021
A1129535,DOG,P0738253,5,STRAY,1,CVB1710,09/15/2021,APP WNL,TRANSFER,10/07/2021,APP WNL,SCAN NO CHIP,FIELD,SEP.2021,FY2021
A1127859,DOG,P0968006,,OWNER SURRENDER,1,CBU,08/19/2021,APP WNL,ADOPTION,08/21/2021,APP WNL,SCAN NO CHIP,OVER THE COUNTER,AUG.2021,FY2021
A1127565,CAT,P0967580,,OWNER SURRENDER,1,JCB,08/14/2021,APP WNL,ADOPTION,08/21/2021,APP WNL,SCAN NO CHIP,OVER THE COUNTER,AUG.2021,FY2021
A1127922,DOG,P0968080,3,STRAY,1,CBU,08/20/2021,APP WNL,ADOPTION,08/21/2021,APP WNL,SCAN NO CHIP,OVER THE COUNTER,AUG.2021,FY2021
A1127116,DOG,P0966986,6,CONFISCATED,1,MBB1548,08/13/2021,APP WNL,RETURNED TO OWNER,08/21/2021,APP WNL,SCAN CHIP,OVER THE COUNTER,AUG.2021,FY2021
A1125267,CAT,P0964465,2,STRAY,1,CBM,07/12/2021,APP WNL,FOSTER,07/27/2021,UNDERAGE,SCAN NO CHIP,OVER THE COUNTER,JUL.2021,FY2021
A1125913,DOG,P0965300,7,STRAY,1,AGB8467,07/21/2021,APP WNL,ADOPTION,08/21/2021,APP WNL,SCAN NO CHIP,FIELD,JUL.2021,FY2021
A1128989,DOG,P0969549,2,OWNER SURRENDER,1,JTB8469,09/07/2021,APP SICK,FOSTER,10/04/2021,APP SICK,SCAN NO CHIP,FIELD,SEP.2021,FY2021
A1125652,CAT,P0945466,,OWNER SURRENDER,1,CBU,07/17/2021,APP SICK,FOSTER,07/21/2021,UNDERAGE,SCAN NO CHIP,OVER THE COUNTER,JUL.2021,FY2021
A1068014,CAT,P0966419,11,OWNER SURRENDER,1,VLS8465,08/02/2021,APP SICK,ADOPTION,09/11/2021,APP WNL,SCAN CHIP,FIELD,AUG.2021,FY2021
A1130282,DOG,P9991702,8,STRAY,1,JRM1702,09/27/2021,APP WNL,ADOPTION,10/07/2021,APP WNL,SCAN NO CHIP,FIELD,SEP.2021,FY2021
A1125091,DOG,P0964209,10,STRAY,1,JFB8468,07/09/2021,APP WNL,FOSTER,07/27/2021,APP WNL,SCAN NO CHIP,FIELD,JUL.2021,FY2021
A1130270,DOG,P0969134,3,STRAY,1,MMK1748,09/27/2021,APP WNL,ADOPTION,10/07/2021,APP WNL,SCAN NO CHIP,FIELD,SEP.2021,FY2021
A1127642,DOG,P9991701,2,STRAY,1,MLM1701,08/16/2021,APP WNL,ADOPTION,08/20/2021,APP WNL,SCAN NO CHIP,FIELD,AUG.2021,FY2021
A1129987,DOG,P0730770,7,STRAY,1,VSB8465,09/22/2021,APP WNL,ADOPTION,10/07/2021,APP WNL,SCAN NO CHIP,FIELD,SEP.2021,FY2021
A1127544,DOG,P0967532,4,STRAY,1,RJB8459,08/14/2021,APP WNL,ADOPTION,08/21/2021,APP WNL,SCAN NO CHIP,FIELD,AUG.2021,FY2021
A1128927,CAT,P0969655,,STRAY,1,WEB,09/05/2021,NORMAL,LOST EXP,10/07/2021,,,,SEP.2021,FY2021
A1128374,CAT,P0025593,8,STRAY,1,SKB8461,08/27/2021,UNDERAGE,FOSTER,08/31/2021,UNDERAGE,SCAN NO CHIP,FIELD,AUG.2021,FY2021
A1130221,DOG,P0971546,3,CONFISCATED,1,YLB1695,09/28/2021,APP WNL,RETURNED TO OWNER,10/07/2021,APP WNL,SCAN NO CHIP,BITE,SEP.2021,FY2021
A1130380,DOG,P0971790,8,STRAY,1,MAW1723,09/28/2021,APP WNL,RETURNED TO OWNER,10/08/2021,APP WNL,SCAN NO CHIP,FIELD,SEP.2021,FY2021
A1128935,DOG,P0969659,11,OWNER SURRENDER,1,JQS1753,09/06/2021,APP SICK,ADOPTION,09/11/2021,APP WNL,SCAN NO CHIP,FIELD,SEP.2021,FY2021
A1125881,DOG,P0965318,,STRAY,1,WEB,07/21/2021,NORMAL,FOUND EXP,08/21/2021,,,,JUL.2021,FY2021
A1123475,DOG,P9998460,3,STRAY,1,BMC8460,06/21/2021,APP WNL,ADOPTION,09/11/2021,APP WNL,SCAN NO CHIP,FIELD,JUN.2021,FY2021
A1127313,DOG,P0967211,6,STRAY,1,ATB1754,08/10/2021,APP WNL,ADOPTION,08/21/2021,APP WNL,SCAN NO CHIP,FIELD,AUG.2021,FY2021
A1127907,DOG,P0918485,2,STRAY,1,EAB,08/20/2021,APP INJ,ADOPTION,09/11/2021,APP WNL,SCAN NO CHIP,OVER THE COUNTER,AUG.2021,FY2021
A1129277,BIRD,P0970087,13,WILDLIFE,1,KCB8445,09/11/2021,APP INJ,WILDLIFE,09/11/2021,APP INJ,WILDLIFE - UNABLE TO SCAN,FIELD,SEP.2021,FY2021
A1127904,DOG,P0762192,6,STRAY,1,CBU,08/20/2021,APP WNL,TRANSFER,08/21/2021,UNDERAGE,SCAN NO CHIP,OVER THE COUNTER,AUG.2021,FY2021
A1126910,DOG,P0966736,4,OWNER SURRENDER,1,AVB8462,08/05/2021,APP WNL,EUTHANIZED,08/21/2021,APP WNL,SCAN NO CHIP,FIELD,AUG.2021,FY2021
A1127656,DOG,P9991715,9,STRAY,1,DBB1715,08/16/2021,APP WNL,FOSTER,08/28/2021,APP WNL,SCAN NO CHIP,AGGOPS,AUG.2021,FY2021
A1127734,DOG,P0967842,8,STRAY,1,VSB8465,08/17/2021,APP WNL,RETURNED TO OWNER,08/21/2021,APP WNL,SCAN NO CHIP,FIELD,AUG.2021,FY2021
A1127704,CAT,P0959933,2,STRAY,1,CBM,08/17/2021,APP WNL,DIED,08/20/2021,DECEASED,SCAN NO CHIP,OVER THE COUNTER,AUG.2021,FY2021
A1127257,CAT,P0581116,,OWNER SURRENDER,1,CBM,08/10/2021,APP WNL,ADOPTION,08/21/2021,APP WNL,SCAN NO CHIP,OVER THE COUNTER,AUG.2021,FY2021
A1125880,DOG,P0965317,,STRAY,1,WEB,07/13/2021,NORMAL,LOST EXP,08/21/2021,,,,JUL.2021,FY2021
A1127189,DOG,P0967094,,OWNER SURRENDER,1,CBM,08/09/2021,APP WNL,ADOPTION,08/21/2021,APP WNL,SCAN NO CHIP,OVER THE COUNTER,AUG.2021,FY2021
A1127905,DOG,P0762192,8,STRAY,1,MAC8447,08/20/2021,APP WNL,TRANSFER,08/21/2021,UNDERAGE,SCAN NO CHIP,FIELD,AUG.2021,FY2021
A1127906,DOG,P0762192,8,STRAY,1,MAC8447,08/20/2021,APP WNL,TRANSFER,08/21/2021,UNDERAGE,SCAN NO CHIP,FIELD,AUG.2021,FY2021
A1128749,DOG,P9998466,4,STRAY,1,JAS8466,09/03/2021,APP WNL,ADOPTION,09/11/2021,APP WNL,SCAN NO CHIP,FIELD,SEP.2021,FY2021
A1127644,DOG,P0967705,5,STRAY,1,MMK1748,08/16/2021,APP WNL,ADOPTION,08/21/2021,APP WNL,SCAN NO CHIP,FIELD,AUG.2021,FY2021
A1127903,DOG,P0762192,6,STRAY,1,CBU,08/20/2021,APP WNL,TRANSFER,08/21/2021,UNDERAGE,SCAN NO CHIP,OVER THE COUNTER,AUG.2021,FY2021
A1128998,DOG,P0969763,,STRAY,1,WEB,09/07/2021,NORMAL,LOST EXP,10/08/2021,,,,SEP.2021,FY2021
A1127240,DOG,P0967151,7,STRAY,1,CBM,08/10/2021,APP WNL,ADOPTION,08/21/2021,APP WNL,SCAN NO CHIP,OVER THE COUNTER,AUG.2021,FY2021
A1127473,CAT,P0966818,5,OWNER SURRENDER,1,JTB8469,08/13/2021,APP WNL,ADOPTION,08/21/2021,APP WNL,SCAN NO CHIP,FIELD,AUG.2021,FY2021
A1129271,BIRD,P9998445,14,WILDLIFE,1,KCB8445,09/11/2021,APP SICK,EUTHANIZED,09/11/2021,APP SICK,WILDLIFE - UNABLE TO SCAN,FIELD,SEP.2021,FY2021
A1127010,DOG,P9991772,5,STRAY,1,ROB1772,08/06/2021,APP INJ,ADOPTION,09/11/2021,APP WNL,SCAN NO CHIP,FIELD,AUG.2021,FY2021
A1127223,DOG,P0967133,9,STRAY,1,DAA1761,08/10/2021,APP INJ,FOSTER,08/20/2021,APP INJ,SCAN NO CHIP,FIELD,AUG.2021,FY2021
A1127914,DOG,P0762192,8,STRAY,1,MAC8447,08/20/2021,APP WNL,TRANSFER,08/21/2021,UNDERAGE,SCAN NO CHIP,FIELD,AUG.2021,FY2021
A1127966,DOG,P0968142,7,OWNER SURRENDER,1,AMB8451,08/20/2021,APP SICK,EUTHANIZED,08/21/2021,CRITICAL,SCAN CHIP,FIELD,AUG.2021,FY2021
A1129223,DOG,P0970010,10,STRAY,1,KCB8445,09/10/2021,APP SICK,ADOPTION,09/11/2021,APP WNL,SCAN NO CHIP,FIELD,SEP.2021,FY2021
A1129474,CAT,P0884765,4,STRAY,1,DES8457,09/15/2021,APP SICK,FOSTER,09/23/2021,UNDERAGE,SCAN NO CHIP,FIELD,SEP.2021,FY2021
A1128975,DOG,P0969673,3,STRAY,1,JRM1702,09/07/2021,APP SICK,TRANSFER,09/11/2021,APP WNL,SCAN NO CHIP,FIELD,SEP.2021,FY2021
A1125746,LIVESTOCK,P9998460,8,STRAY,1,MMK1748,07/19/2021,APP WNL,ADOPTION,08/21/2021,APP WNL,SCAN NO CHIP,FIELD,JUL.2021,FY2021
A1127911,DOG,P0762192,8,STRAY,1,MAC8447,08/20/2021,APP WNL,TRANSFER,08/21/2021,UNDERAGE,SCAN NO CHIP,FIELD,AUG.2021,FY2021
A1127347,DOG,P0967237,5,STRAY,1,JCB1574,08/11/2021,APP WNL,ADOPTION,08/21/2021,APP WNL,SCAN NO CHIP,FIELD,AUG.2021,FY2021
A1128932,DOG,P0969659,11,OWNER SURRENDER,1,JQS1753,09/06/2021,APP SICK,ADOPTION,09/11/2021,APP WNL,SCAN NO CHIP,FIELD,SEP.2021,FY2021
A1130424,DOG,P0947172,9,CONFISCATED,1,MBB1548,09/30/2021,APP WNL,RETURNED TO OWNER,10/08/2021,APP WNL,SCAN NO CHIP,BITE,SEP.2021,FY2021
A1129293,CAT,P0970106,4,STRAY,1,AMB8451,09/11/2021,APP SICK,EUTHANIZED,09/11/2021,CRITICAL,SCAN NO CHIP,FIELD,SEP.2021,FY2021
A1126295,DOG,P0968833,5,STRAY,1,JJV,08/28/2021,APP WNL,ADOPTION,09/11/2021,APP WNL,SCAN CHIP,OVER THE COUNTER,AUG.2021,FY2021
A1127135,DOG,P0776288,,OWNER SURRENDER,1,JCB,08/08/2021,APP WNL,ADOPTION,08/21/2021,APP WNL,SCAN NO CHIP,OVER THE COUNTER,AUG.2021,FY2021
A1127713,DOG,P0967824,,OWNER SURRENDER,1,CBM,08/17/2021,APP WNL,ADOPTION,09/11/2021,APP WNL,SCAN NO CHIP,OVER THE COUNTER,AUG.2021,FY2021
A1129291,DOG,P9991710,5,STRAY,1,CVB1710,09/11/2021,APP WNL,RETURNED TO OWNER,09/11/2021,APP WNL,UNABLE TO SCAN,FIELD,SEP.2021,FY2021
A1130333,DOG,P0971716,3,STRAY,1,LRB1783,09/28/2021,APP WNL,FOSTER,10/08/2021,APP WNL,SCAN NO CHIP,FIELD,SEP.2021,FY2021
A1128956,DOG,P0969697,,STRAY,1,WEB,09/05/2021,NORMAL,LOST EXP,10/08/2021,,,,SEP.2021,FY2021
A1125854,DOG,P0965284,,STRAY,1,WEB,07/18/2021,NORMAL,FOUND EXP,08/21/2021,,,,JUL.2021,FY2021
A1128004,DOG,P0957422,1,STRAY,1,RJB8459,08/21/2021,APP WNL,RETURNED TO OWNER,08/21/2021,APP WNL,SCAN CHIP,FIELD,AUG.2021,FY2021
A1127908,DOG,P0762192,8,STRAY,1,MAC8447,08/20/2021,APP WNL,TRANSFER,08/21/2021,UNDERAGE,SCAN NO CHIP,FIELD,AUG.2021,FY2021
A1101128,DOG,P0927122,,OWNER SURRENDER,1,JJV,08/20/2021,APP WNL,ADOPTION,08/21/2021,APP WNL,SCAN CHIP,OVER THE COUNTER,AUG.2021,FY2021
A1127474,CAT,P0966818,5,OWNER SURRENDER,1,JTB8469,08/13/2021,APP WNL,ADOPTION,08/21/2021,APP WNL,SCAN NO CHIP,FIELD,AUG.2021,FY2021
A1127910,DOG,P0762192,8,STRAY,1,MAC8447,08/20/2021,APP WNL,TRANSFER,08/21/2021,UNDERAGE,SCAN NO CHIP,FIELD,AUG.2021,FY2021
A1127681,DOG,P0967740,11,OWNER SURRENDER,1,VJD1770,08/16/2021,APP SICK,TRANSFER,08/21/2021,APP SICK,SCAN NO CHIP,FIELD,AUG.2021,FY2021
A1127672,DOG,P0724730,7,OWNER SURRENDER,1,JQS1753,08/16/2021,APP WNL,ADOPTION,09/11/2021,APP WNL,SCAN NO CHIP,FIELD,AUG.2021,FY2021
A1127755,DOG,P9998466,8,STRAY,1,JAS8466,08/18/2021,APP WNL,RETURNED TO OWNER,08/21/2021,APP WNL,SCAN NO CHIP,FIELD,AUG.2021,FY2021
A1130284,DOG,P0971657,,OWNER SURRENDER,1,JCZ,09/27/2021,APP WNL,ADOPTION,10/08/2021,APP WNL,SCAN NO CHIP,OVER THE COUNTER,SEP.2021,FY2021
A1130395,DOG,P0971815,8,STRAY,1,JCB1574,09/29/2021,APP WNL,ADOPTION,10/08/2021,APP WNL,SCAN NO CHIP,FIELD,SEP.2021,FY2021
A1129396,DOG,P9991195,5,STRAY,1,JOB1195,09/13/2021,APP WNL,RETURNED TO OWNER,09/13/2021,APP WNL,SCAN NO CHIP,FIELD,SEP.2021,FY2021
A1125855,DOG,P0965285,,STRAY,1,WEB,07/15/2021,NORMAL,FOUND EXP,08/21/2021,,,,JUL.2021,FY2021
A1126741,DOG,P0966510,8,STRAY,1,DES8457,08/03/2021,APP INJ,ADOPTION,10/08/2021,APP WNL,SCAN NO CHIP,FIELD,AUG.2021,FY2021
A1127825,DOG,P0838280,8,STRAY,1,MAC8447,08/19/2021,APP WNL,TRANSFER,08/21/2021,UNDERAGE,SCAN NO CHIP,FIELD,AUG.2021,FY2021
A1127778,DOG,P9998465,5,STRAY,1,VSB8465,08/18/2021,APP WNL,RETURNED TO OWNER,08/21/2021,APP WNL,SCAN NO CHIP,FIELD,AUG.2021,FY2021
A1125853,DOG,P0965283,,STRAY,1,WEB,07/18/2021,NORMAL,FOUND EXP,08/21/2021,,,,JUL.2021,FY2021
A1127183,DOG,P0967077,4,STRAY,1,JCB,08/09/2021,APP WNL,ADOPTION,08/21/2021,APP WNL,SCAN CHIP,OVER THE COUNTER,AUG.2021,FY2021
A1125220,DOG,P0962237,7,OWNER SURRENDER,1,JCB1574,07/11/2021,APP WNL,ADOPTION,08/21/2021,APP WNL,SCAN NO CHIP,FIELD,JUL.2021,FY2021
A1128919,DOG,P0969629,1,STRAY,1,MAW1723,09/06/2021,APP WNL,ADOPTION,10/08/2021,APP WNL,SCAN NO CHIP,FIELD,SEP.2021,FY2021
A1128934,DOG,P0969659,11,OWNER SURRENDER,1,JQS1753,09/06/2021,APP SICK,ADOPTION,09/12/2021,APP SICK,SCAN NO CHIP,FIELD,SEP.2021,FY2021
A1127950,CAT,P0927472,8,OWNER SURRENDER,1,JOB1195,08/20/2021,APP WNL,ADOPTION,09/12/2021,APP WNL,SCAN NO CHIP,FIELD,AUG.2021,FY2021
A1129156,DOG,P0969956,1,STRAY,1,CBU,09/09/2021,APP WNL,EUTHANIZED,10/08/2021,CRITICAL,SCAN NO CHIP,OVER THE COUNTER,SEP.2021,FY2021
A1129008,DOG,P0969776,14,STRAY,1,LRB1783,09/08/2021,APP WNL,ADOPTION,10/08/2021,APP WNL,SCAN NO CHIP,FIELD,SEP.2021,FY2021
A1124300,DOG,P0963099,9,STRAY,1,CVB1710,07/01/2021,APP SICK,ADOPTION,08/21/2021,APP WNL,SCAN NO CHIP,FIELD,JUL.2021,FY2021
A1127997,WILDLIFE,P9998466,9,WILDLIFE,1,JAS8466,08/21/2021,APP INJ,EUTHANIZED,08/21/2021,CRITICAL,WILDLIFE - UNABLE TO SCAN,FIELD,AUG.2021,FY2021
A1130317,DOG,P0971689,14,CONFISCATED,1,YLB1695,09/28/2021,APP WNL,RETURNED TO OWNER,10/08/2021,APP WNL,SCAN NO CHIP,BITE,SEP.2021,FY2021
A1129047,WILDLIFE,P0969787,,OWNER SURRENDER,1,JCB,09/08/2021,APP WNL,ADOPTION,09/12/2021,APP WNL,SCAN NO CHIP,OVER THE COUNTER,SEP.2021,FY2021
A1127982,DOG,P0968162,7,STRAY,1,ERB1768,08/21/2021,APP INJ,RETURNED TO OWNER,08/21/2021,APP INJ,SCAN CHIP,FIELD,AUG.2021,FY2021
A1128680,DOG,P9998466,8,STRAY,1,JAS8466,09/02/2021,APP WNL,ADOPTION,09/12/2021,APP WNL,SCAN NO CHIP,FIELD,SEP.2021,FY2021
A1129347,DOG,P9991753,4,STRAY,1,JQS1753,09/12/2021,APP WNL,RETURNED TO OWNER,09/12/2021,APP WNL,SCAN NO CHIP,FIELD,SEP.2021,FY2021
A1128967,CAT,P0969482,4,STRAY,1,RVB1213,09/07/2021,APP SICK,SNR,09/12/2021,APP WNL,SCAN NO CHIP,FIELD,SEP.2021,FY2021
A1129319,CAT,P9991744,2,STRAY,1,JEB1744,09/11/2021,APP SICK,EUTHANIZED,09/12/2021,CRITICAL,SCAN NO CHIP,FIELD,SEP.2021,FY2021
A0839347,CAT,P0802447,,OWNER SURRENDER,1,CBM,08/19/2021,APP WNL,ADOPTION,09/12/2021,APP WNL,SCAN CHIP,OVER THE COUNTER,AUG.2021,FY2021
A1128889,CAT,P0969543,11,OWNER SURRENDER,1,MLM1701,09/06/2021,UNDERAGE,EUTHANIZED,09/12/2021,APP SICK,SCAN NO CHIP,FIELD,SEP.2021,FY2021
A1128785,DOG,P0969480,7,OWNER SURRENDER,1,BHB8470,09/04/2021,APP WNL,TRANSFER,09/12/2021,APP WNL,SCAN NO CHIP,FIELD,SEP.2021,FY2021
